Entidad,Fecha,unemp_rate
Nayarit,2023-07-01,2.30657
Nayarit,2023-08-01,2.30657
Nayarit,2023-09-01,2.30657
Nuevo León,2017-10-01,3.4269
Nuevo León,2017-11-01,3.4269
Nuevo León,2017-12-01,3.4269
Nuevo León,2017-01-01,3.75102
Nuevo León,2017-02-01,3.75102
Nuevo León,2017-03-01,3.75102
Nuevo León,2017-07-01,3.96741
Nuevo León,2017-08-01,3.96741
Nuevo León,2017-09-01,3.96741
Nuevo León,2017-04-01,4.0431
Nuevo León,2017-05-01,4.0431
Nuevo León,2017-06-01,4.0431
Nuevo León,2018-04-01,3.4612
Nuevo León,2018-05-01,3.4612
Nuevo León,2018-06-01,3.4612
Nuevo León,2018-10-01,3.55218
Nuevo León,2018-11-01,3.55218
Nuevo León,2018-12-01,3.55218
Nuevo León,2018-01-01,3.56184
Nuevo León,2018-02-01,3.56184
Nuevo León,2018-03-01,3.56184
Nuevo León,2018-07-01,3.77841
Nuevo León,2018-08-01,3.77841
Nuevo León,2018-09-01,3.77841
Nuevo León,2019-01-01,3.40065
Nuevo León,2019-02-01,3.40065
Nuevo León,2019-03-01,3.40065
Nuevo León,2019-04-01,3.49868
Nuevo León,2019-05-01,3.49868
Nuevo León,2019-06-01,3.49868
Nuevo León,2019-07-01,3.6119
Nuevo León,2019-08-01,3.6119
Nuevo León,2019-09-01,3.6119
Nuevo León,2019-10-01,3.72879
Nuevo León,2019-11-01,3.72879
Nuevo León,2019-12-01,3.72879
Nuevo León,2020-01-01,3.7449
Nuevo León,2020-02-01,3.7449
Nuevo León,2020-03-01,3.7449
Nuevo León,2020-10-01,4.22835
Nuevo León,2020-11-01,4.22835
Nuevo León,2020-12-01,4.22835
Nuevo León,2020-07-01,5.25984
Nuevo León,2020-08-01,5.25984
Nuevo León,2020-09-01,5.25984
Nuevo León,2020-04-01,NA
Nuevo León,2020-05-01,NA
Nuevo León,2020-06-01,NA
Nuevo León,2021-10-01,3.74577
Nuevo León,2021-11-01,3.74577
Nuevo León,2021-12-01,3.74577
Nuevo León,2021-07-01,4.61918
Nuevo León,2021-08-01,4.61918
Nuevo León,2021-09-01,4.61918
Nuevo León,2021-04-01,4.70393
Nuevo León,2021-05-01,4.70393
Nuevo León,2021-06-01,4.70393
Nuevo León,2021-01-01,4.87132
Nuevo León,2021-02-01,4.87132
Nuevo León,2021-03-01,4.87132
Nuevo León,2022-10-01,3.57181
Nuevo León,2022-11-01,3.57181
Nuevo León,2022-12-01,3.57181
Nuevo León,2022-04-01,3.69942
Nuevo León,2022-05-01,3.69942
Nuevo León,2022-06-01,3.69942
Nuevo León,2022-07-01,4.06228
Nuevo León,2022-08-01,4.06228
Nuevo León,2022-09-01,4.06228
Nuevo León,2022-01-01,4.2039
Nuevo León,2022-02-01,4.2039
Nuevo León,2022-03-01,4.2039
Nuevo León,2023-10-01,2.68616
Nuevo León,2023-11-01,2.68616
Nuevo León,2023-12-01,2.68616
Nuevo León,2023-01-01,3.12375
Nuevo León,2023-02-01,3.12375
Nuevo León,2023-03-01,3.12375
Nuevo León,2023-07-01,3.21641
Nuevo León,2023-08-01,3.21641
Nuevo León,2023-09-01,3.21641
Nuevo León,2023-04-01,3.37417
Nuevo León,2023-05-01,3.37417
Nuevo León,2023-06-01,3.37417
Oaxaca,2017-10-01,1.75004
Oaxaca,2017-11-01,1.75004
Oaxaca,2017-12-01,1.75004
Oaxaca,2017-04-01,2.16256
Oaxaca,2017-05-01,2.16256
Oaxaca,2017-06-01,2.16256
Oaxaca,2017-07-01,2.1697
Oaxaca,2017-08-01,2.1697
Oaxaca,2017-09-01,2.1697
Oaxaca,2017-01-01,2.67317
Oaxaca,2017-02-01,2.67317
Oaxaca,2017-03-01,2.67317
Oaxaca,2018-01-01,1.28293
Oaxaca,2018-02-01,1.28293
Oaxaca,2018-03-01,1.28293
Oaxaca,2018-04-01,1.40405
Oaxaca,2018-05-01,1.40405
Oaxaca,2018-06-01,1.40405
Oaxaca,2018-07-01,1.62567
Oaxaca,2018-08-01,1.62567
Oaxaca,2018-09-01,1.62567
Oaxaca,2018-10-01,1.98084
Oaxaca,2018-11-01,1.98084
Oaxaca,2018-12-01,1.98084
Oaxaca,2019-04-01,1.29433
Oaxaca,2019-05-01,1.29433
Oaxaca,2019-06-01,1.29433
Oaxaca,2019-01-01,1.79996
Oaxaca,2019-02-01,1.79996
Oaxaca,2019-03-01,1.79996
Oaxaca,2019-10-01,2.01734
Oaxaca,2019-11-01,2.01734
Oaxaca,2019-12-01,2.01734
Oaxaca,2019-07-01,2.02435
Oaxaca,2019-08-01,2.02435
Oaxaca,2019-09-01,2.02435
Oaxaca,2020-10-01,1.69948
Oaxaca,2020-11-01,1.69948
Oaxaca,2020-12-01,1.69948
Oaxaca,2020-01-01,1.70744
Oaxaca,2020-02-01,1.70744
Oaxaca,2020-03-01,1.70744
Oaxaca,2020-07-01,3.05912
Oaxaca,2020-08-01,3.05912
Oaxaca,2020-09-01,3.05912
Oaxaca,2020-04-01,NA
Oaxaca,2020-05-01,NA
Oaxaca,2020-06-01,NA
Oaxaca,2021-10-01,1.51449
Oaxaca,2021-11-01,1.51449
Oaxaca,2021-12-01,1.51449
Oaxaca,2021-01-01,1.53423
Oaxaca,2021-02-01,1.53423
Oaxaca,2021-03-01,1.53423
Oaxaca,2021-04-01,1.60929
Oaxaca,2021-05-01,1.60929
Oaxaca,2021-06-01,1.60929
Oaxaca,2021-07-01,1.74964
Oaxaca,2021-08-01,1.74964
Oaxaca,2021-09-01,1.74964
Oaxaca,2022-10-01,1.28338
Oaxaca,2022-11-01,1.28338
Oaxaca,2022-12-01,1.28338
Oaxaca,2022-07-01,1.40694
Oaxaca,2022-08-01,1.40694
Oaxaca,2022-09-01,1.40694
Oaxaca,2022-04-01,1.44447
Oaxaca,2022-05-01,1.44447
Oaxaca,2022-06-01,1.44447
Oaxaca,2022-01-01,1.57267
Oaxaca,2022-02-01,1.57267
Oaxaca,2022-03-01,1.57267
Oaxaca,2023-04-01,1.22087
Oaxaca,2023-05-01,1.22087
Oaxaca,2023-06-01,1.22087
Oaxaca,2023-01-01,1.35271
Oaxaca,2023-02-01,1.35271
Oaxaca,2023-03-01,1.35271
Oaxaca,2023-10-01,1.5407
Oaxaca,2023-11-01,1.5407
Oaxaca,2023-12-01,1.5407
Oaxaca,2023-07-01,1.93503
Oaxaca,2023-08-01,1.93503
Oaxaca,2023-09-01,1.93503
Puebla,2017-01-01,2.44445
Puebla,2017-02-01,2.44445
Puebla,2017-03-01,2.44445
Puebla,2017-10-01,2.48474
Puebla,2017-11-01,2.48474
Puebla,2017-12-01,2.48474
Puebla,2017-07-01,2.78053
Puebla,2017-08-01,2.78053
Puebla,2017-09-01,2.78053
Puebla,2017-04-01,3.2811
Puebla,2017-05-01,3.2811
Puebla,2017-06-01,3.2811
Puebla,2018-01-01,2.09489
Puebla,2018-02-01,2.09489
Puebla,2018-03-01,2.09489
Puebla,2018-10-01,2.48602
Puebla,2018-11-01,2.48602
Puebla,2018-12-01,2.48602
Puebla,2018-04-01,2.61532
Puebla,2018-05-01,2.61532
Puebla,2018-06-01,2.61532
Puebla,2018-07-01,3.00278
Puebla,2018-08-01,3.00278
Puebla,2018-09-01,3.00278
Puebla,2019-01-01,2.41344
Puebla,2019-02-01,2.41344
Puebla,2019-03-01,2.41344
Puebla,2019-10-01,2.49711
Puebla,2019-11-01,2.49711
Puebla,2019-12-01,2.49711
Puebla,2019-04-01,2.75398
Puebla,2019-05-01,2.75398
Puebla,2019-06-01,2.75398
Puebla,2019-07-01,2.89198
Puebla,2019-08-01,2.89198
Puebla,2019-09-01,2.89198
Puebla,2020-01-01,2.80175
Puebla,2020-02-01,2.80175
Puebla,2020-03-01,2.80175
Puebla,2020-07-01,4.67189
Puebla,2020-08-01,4.67189
Puebla,2020-09-01,4.67189
Puebla,2020-10-01,6.00336
Puebla,2020-11-01,6.00336
Puebla,2020-12-01,6.00336
Puebla,2020-04-01,NA
Puebla,2020-05-01,NA
Puebla,2020-06-01,NA
Puebla,2021-01-01,3.45713
Puebla,2021-02-01,3.45713
Puebla,2021-03-01,3.45713
Puebla,2021-10-01,3.84523
Puebla,2021-11-01,3.84523
Puebla,2021-12-01,3.84523
Puebla,2021-04-01,3.96812
Puebla,2021-05-01,3.96812
Puebla,2021-06-01,3.96812
Puebla,2021-07-01,4.2224
Puebla,2021-08-01,4.2224
Puebla,2021-09-01,4.2224
Puebla,2022-07-01,2.7309
Puebla,2022-08-01,2.7309
Puebla,2022-09-01,2.7309
Puebla,2022-10-01,2.79282
Puebla,2022-11-01,2.79282
Puebla,2022-12-01,2.79282
Puebla,2022-04-01,2.96205
Puebla,2022-05-01,2.96205
Puebla,2022-06-01,2.96205
Puebla,2022-01-01,3.07139
Puebla,2022-02-01,3.07139
Puebla,2022-03-01,3.07139
Puebla,2023-01-01,2.1502
Puebla,2023-02-01,2.1502
Puebla,2023-03-01,2.1502
Puebla,2023-04-01,2.24191
Puebla,2023-05-01,2.24191
Puebla,2023-06-01,2.24191
Puebla,2023-10-01,2.60802
Puebla,2023-11-01,2.60802
Puebla,2023-12-01,2.60802
Puebla,2023-07-01,2.63941
Puebla,2023-08-01,2.63941
Puebla,2023-09-01,2.63941
Querétaro,2017-01-01,3.75905
Querétaro,2017-02-01,3.75905
Querétaro,2017-03-01,3.75905
Querétaro,2017-07-01,4.13631
Querétaro,2017-08-01,4.13631
Querétaro,2017-09-01,4.13631
Querétaro,2017-10-01,4.54949
Querétaro,2017-11-01,4.54949
Querétaro,2017-12-01,4.54949
Querétaro,2017-04-01,4.82918
Querétaro,2017-05-01,4.82918
Querétaro,2017-06-01,4.82918
Querétaro,2018-01-01,3.25805
Querétaro,2018-02-01,3.25805
Querétaro,2018-03-01,3.25805
Querétaro,2018-10-01,3.70954
Querétaro,2018-11-01,3.70954
Querétaro,2018-12-01,3.70954
Querétaro,2018-04-01,3.8136
Querétaro,2018-05-01,3.8136
Querétaro,2018-06-01,3.8136
Querétaro,2018-07-01,4.26719
Querétaro,2018-08-01,4.26719
Querétaro,2018-09-01,4.26719
Querétaro,2019-01-01,2.64342
Querétaro,2019-02-01,2.64342
Querétaro,2019-03-01,2.64342
Querétaro,2019-04-01,4.53436
Querétaro,2019-05-01,4.53436
Querétaro,2019-06-01,4.53436
Querétaro,2019-10-01,4.71727
Querétaro,2019-11-01,4.71727
Querétaro,2019-12-01,4.71727
Querétaro,2019-07-01,5.35413
Querétaro,2019-08-01,5.35413
Querétaro,2019-09-01,5.35413
Querétaro,2020-01-01,3.49576
Querétaro,2020-02-01,3.49576
Querétaro,2020-03-01,3.49576
Querétaro,2020-10-01,6.91009
Querétaro,2020-11-01,6.91009
Querétaro,2020-12-01,6.91009
Querétaro,2020-07-01,8.21835
Querétaro,2020-08-01,8.21835
Querétaro,2020-09-01,8.21835
Querétaro,2020-04-01,NA
Querétaro,2020-05-01,NA
Querétaro,2020-06-01,NA
Querétaro,2021-01-01,4.9446
Querétaro,2021-02-01,4.9446
Querétaro,2021-03-01,4.9446
Querétaro,2021-07-01,5.40679
Querétaro,2021-08-01,5.40679
Querétaro,2021-09-01,5.40679
Querétaro,2021-10-01,5.74908
Querétaro,2021-11-01,5.74908
Querétaro,2021-12-01,5.74908
Querétaro,2021-04-01,5.76413
Querétaro,2021-05-01,5.76413
Querétaro,2021-06-01,5.76413
Querétaro,2022-01-01,3.62423
Querétaro,2022-02-01,3.62423
Querétaro,2022-03-01,3.62423
Querétaro,2022-10-01,3.62622
Querétaro,2022-11-01,3.62622
Querétaro,2022-12-01,3.62622
Querétaro,2022-07-01,3.81933
Querétaro,2022-08-01,3.81933
Querétaro,2022-09-01,3.81933
Querétaro,2022-04-01,4.2847
Querétaro,2022-05-01,4.2847
Querétaro,2022-06-01,4.2847
Querétaro,2023-01-01,2.48381
Querétaro,2023-02-01,2.48381
Querétaro,2023-03-01,2.48381
Querétaro,2023-10-01,2.90737
Querétaro,2023-11-01,2.90737
Querétaro,2023-12-01,2.90737
Querétaro,2023-07-01,2.9151
Querétaro,2023-08-01,2.9151
Querétaro,2023-09-01,2.9151
Querétaro,2023-04-01,3.27317
Querétaro,2023-05-01,3.27317
Querétaro,2023-06-01,3.27317
Quintana Roo,2017-04-01,2.75659
Quintana Roo,2017-05-01,2.75659
Quintana Roo,2017-06-01,2.75659
Quintana Roo,2017-10-01,3.19898
Quintana Roo,2017-11-01,3.19898
Quintana Roo,2017-12-01,3.19898
Quintana Roo,2017-07-01,3.34076
Quintana Roo,2017-08-01,3.34076
Quintana Roo,2017-09-01,3.34076
Quintana Roo,2017-01-01,3.38948
Quintana Roo,2017-02-01,3.38948
Quintana Roo,2017-03-01,3.38948
Quintana Roo,2018-04-01,2.60499
Quintana Roo,2018-05-01,2.60499
Quintana Roo,2018-06-01,2.60499
Quintana Roo,2018-01-01,2.63984
Quintana Roo,2018-02-01,2.63984
Quintana Roo,2018-03-01,2.63984
Quintana Roo,2018-07-01,2.65435
Quintana Roo,2018-08-01,2.65435
Quintana Roo,2018-09-01,2.65435
Quintana Roo,2018-10-01,3.08881
Quintana Roo,2018-11-01,3.08881
Quintana Roo,2018-12-01,3.08881
Quintana Roo,2019-04-01,2.73219
Quintana Roo,2019-05-01,2.73219
Quintana Roo,2019-06-01,2.73219
Quintana Roo,2019-01-01,2.9559
Quintana Roo,2019-02-01,2.9559
Quintana Roo,2019-03-01,2.9559
Quintana Roo,2019-10-01,3.0804
Quintana Roo,2019-11-01,3.0804
Quintana Roo,2019-12-01,3.0804
Quintana Roo,2019-07-01,3.55064
Quintana Roo,2019-08-01,3.55064
Quintana Roo,2019-09-01,3.55064
Quintana Roo,2020-01-01,2.96336
Quintana Roo,2020-02-01,2.96336
Quintana Roo,2020-03-01,2.96336
Quintana Roo,2020-10-01,8.57636
Quintana Roo,2020-11-01,8.57636
Quintana Roo,2020-12-01,8.57636
Quintana Roo,2020-07-01,10.17038
Quintana Roo,2020-08-01,10.17038
Quintana Roo,2020-09-01,10.17038
Quintana Roo,2020-04-01,NA
Quintana Roo,2020-05-01,NA
Quintana Roo,2020-06-01,NA
Quintana Roo,2021-10-01,4.41379
Quintana Roo,2021-11-01,4.41379
Quintana Roo,2021-12-01,4.41379
Quintana Roo,2021-07-01,4.68357
Quintana Roo,2021-08-01,4.68357
Quintana Roo,2021-09-01,4.68357
Quintana Roo,2021-04-01,6.20887
Quintana Roo,2021-05-01,6.20887
Quintana Roo,2021-06-01,6.20887
Quintana Roo,2021-01-01,8.20807
Quintana Roo,2021-02-01,8.20807
Quintana Roo,2021-03-01,8.20807
Quintana Roo,2022-10-01,1.97189
Quintana Roo,2022-11-01,1.97189
Quintana Roo,2022-12-01,1.97189
Quintana Roo,2022-04-01,2.85173
Quintana Roo,2022-05-01,2.85173
Quintana Roo,2022-06-01,2.85173
Quintana Roo,2022-07-01,2.9266
Quintana Roo,2022-08-01,2.9266
Quintana Roo,2022-09-01,2.9266
Quintana Roo,2022-01-01,3.01017
Quintana Roo,2022-02-01,3.01017
Quintana Roo,2022-03-01,3.01017
Quintana Roo,2023-04-01,2.40182
Quintana Roo,2023-05-01,2.40182
Quintana Roo,2023-06-01,2.40182
Quintana Roo,2023-01-01,2.53064
Quintana Roo,2023-02-01,2.53064
Quintana Roo,2023-03-01,2.53064
Quintana Roo,2023-10-01,2.61154
Quintana Roo,2023-11-01,2.61154
Quintana Roo,2023-12-01,2.61154
Quintana Roo,2023-07-01,2.74016
Quintana Roo,2023-08-01,2.74016
Quintana Roo,2023-09-01,2.74016
San Luis Potosí,2017-01-01,2.04425
San Luis Potosí,2017-02-01,2.04425
San Luis Potosí,2017-03-01,2.04425
San Luis Potosí,2017-10-01,2.32132
San Luis Potosí,2017-11-01,2.32132
San Luis Potosí,2017-12-01,2.32132
San Luis Potosí,2017-07-01,2.52835
San Luis Potosí,2017-08-01,2.52835
San Luis Potosí,2017-09-01,2.52835
San Luis Potosí,2017-04-01,2.64591
San Luis Potosí,2017-05-01,2.64591
San Luis Potosí,2017-06-01,2.64591
San Luis Potosí,2018-10-01,2.14353
San Luis Potosí,2018-11-01,2.14353
San Luis Potosí,2018-12-01,2.14353
San Luis Potosí,2018-04-01,2.42599
San Luis Potosí,2018-05-01,2.42599
San Luis Potosí,2018-06-01,2.42599
San Luis Potosí,2018-07-01,2.56991
San Luis Potosí,2018-08-01,2.56991
San Luis Potosí,2018-09-01,2.56991
San Luis Potosí,2018-01-01,2.87915
San Luis Potosí,2018-02-01,2.87915
San Luis Potosí,2018-03-01,2.87915
San Luis Potosí,2019-01-01,2.17682
San Luis Potosí,2019-02-01,2.17682
San Luis Potosí,2019-03-01,2.17682
San Luis Potosí,2019-10-01,2.28111
San Luis Potosí,2019-11-01,2.28111
San Luis Potosí,2019-12-01,2.28111
San Luis Potosí,2019-04-01,2.86328
San Luis Potosí,2019-05-01,2.86328
San Luis Potosí,2019-06-01,2.86328
San Luis Potosí,2019-07-01,3.30765
San Luis Potosí,2019-08-01,3.30765
San Luis Potosí,2019-09-01,3.30765
San Luis Potosí,2020-01-01,2.07787
San Luis Potosí,2020-02-01,2.07787
San Luis Potosí,2020-03-01,2.07787
San Luis Potosí,2020-10-01,3.26546
San Luis Potosí,2020-11-01,3.26546
San Luis Potosí,2020-12-01,3.26546
San Luis Potosí,2020-07-01,3.98296
San Luis Potosí,2020-08-01,3.98296
San Luis Potosí,2020-09-01,3.98296
San Luis Potosí,2020-04-01,NA
San Luis Potosí,2020-05-01,NA
San Luis Potosí,2020-06-01,NA
San Luis Potosí,2021-04-01,2.91634
San Luis Potosí,2021-05-01,2.91634
San Luis Potosí,2021-06-01,2.91634
San Luis Potosí,2021-01-01,3.08673
San Luis Potosí,2021-02-01,3.08673
San Luis Potosí,2021-03-01,3.08673
San Luis Potosí,2021-10-01,3.32408
San Luis Potosí,2021-11-01,3.32408
San Luis Potosí,2021-12-01,3.32408
San Luis Potosí,2021-07-01,4.19702
San Luis Potosí,2021-08-01,4.19702
San Luis Potosí,2021-09-01,4.19702
San Luis Potosí,2022-10-01,2.71251
San Luis Potosí,2022-11-01,2.71251
San Luis Potosí,2022-12-01,2.71251
San Luis Potosí,2022-01-01,2.94497
San Luis Potosí,2022-02-01,2.94497
San Luis Potosí,2022-03-01,2.94497
San Luis Potosí,2022-04-01,3.30135
San Luis Potosí,2022-05-01,3.30135
San Luis Potosí,2022-06-01,3.30135
San Luis Potosí,2022-07-01,3.37771
San Luis Potosí,2022-08-01,3.37771
San Luis Potosí,2022-09-01,3.37771
San Luis Potosí,2023-01-01,2.00482
San Luis Potosí,2023-02-01,2.00482
San Luis Potosí,2023-03-01,2.00482
San Luis Potosí,2023-04-01,2.81227
San Luis Potosí,2023-05-01,2.81227
San Luis Potosí,2023-06-01,2.81227
San Luis Potosí,2023-07-01,3.0664
San Luis Potosí,2023-08-01,3.0664
San Luis Potosí,2023-09-01,3.0664
San Luis Potosí,2023-10-01,3.11087
San Luis Potosí,2023-11-01,3.11087
San Luis Potosí,2023-12-01,3.11087
Sinaloa,2017-10-01,3.48827
Sinaloa,2017-11-01,3.48827
Sinaloa,2017-12-01,3.48827
Sinaloa,2017-01-01,3.50625
Sinaloa,2017-02-01,3.50625
Sinaloa,2017-03-01,3.50625
Sinaloa,2017-04-01,3.73977
Sinaloa,2017-05-01,3.73977
Sinaloa,2017-06-01,3.73977
Sinaloa,2017-07-01,3.92548
Sinaloa,2017-08-01,3.92548
Sinaloa,2017-09-01,3.92548
Sinaloa,2018-01-01,2.46633
Sinaloa,2018-02-01,2.46633
Sinaloa,2018-03-01,2.46633
Sinaloa,2018-10-01,3.15787
Sinaloa,2018-11-01,3.15787
Sinaloa,2018-12-01,3.15787
Sinaloa,2018-07-01,3.37582
Sinaloa,2018-08-01,3.37582
Sinaloa,2018-09-01,3.37582
Sinaloa,2018-04-01,3.7651
Sinaloa,2018-05-01,3.7651
Sinaloa,2018-06-01,3.7651
Sinaloa,2019-10-01,2.84503
Sinaloa,2019-11-01,2.84503
Sinaloa,2019-12-01,2.84503
Sinaloa,2019-04-01,2.99788
Sinaloa,2019-05-01,2.99788
Sinaloa,2019-06-01,2.99788
Sinaloa,2019-01-01,3.4949
Sinaloa,2019-02-01,3.4949
Sinaloa,2019-03-01,3.4949
Sinaloa,2019-07-01,3.63153
Sinaloa,2019-08-01,3.63153
Sinaloa,2019-09-01,3.63153
Sinaloa,2020-10-01,2.42905
Sinaloa,2020-11-01,2.42905
Sinaloa,2020-12-01,2.42905
Sinaloa,2020-01-01,2.88295
Sinaloa,2020-02-01,2.88295
Sinaloa,2020-03-01,2.88295
Sinaloa,2020-07-01,5.28873
Sinaloa,2020-08-01,5.28873
Sinaloa,2020-09-01,5.28873
Sinaloa,2020-04-01,NA
Sinaloa,2020-05-01,NA
Sinaloa,2020-06-01,NA
Sinaloa,2021-01-01,2.46472
Sinaloa,2021-02-01,2.46472
Sinaloa,2021-03-01,2.46472
Sinaloa,2021-04-01,2.56947
Sinaloa,2021-05-01,2.56947
Sinaloa,2021-06-01,2.56947
Sinaloa,2021-10-01,2.74095
Sinaloa,2021-11-01,2.74095
Sinaloa,2021-12-01,2.74095
Sinaloa,2021-07-01,2.93331
Sinaloa,2021-08-01,2.93331
Sinaloa,2021-09-01,2.93331
Sinaloa,2022-01-01,2.65945
Sinaloa,2022-02-01,2.65945
Sinaloa,2022-03-01,2.65945
Sinaloa,2022-10-01,2.78628
Sinaloa,2022-11-01,2.78628
Sinaloa,2022-12-01,2.78628
Sinaloa,2022-04-01,2.94487
Sinaloa,2022-05-01,2.94487
Sinaloa,2022-06-01,2.94487
Sinaloa,2022-07-01,3.33011
Sinaloa,2022-08-01,3.33011
Sinaloa,2022-09-01,3.33011
Sinaloa,2023-01-01,2.0087
Sinaloa,2023-02-01,2.0087
Sinaloa,2023-03-01,2.0087
Sinaloa,2023-04-01,2.22653
Sinaloa,2023-05-01,2.22653
Sinaloa,2023-06-01,2.22653
Sinaloa,2023-10-01,2.27732
Sinaloa,2023-11-01,2.27732
Sinaloa,2023-12-01,2.27732
Sinaloa,2023-07-01,3.01032
Sinaloa,2023-08-01,3.01032
Sinaloa,2023-09-01,3.01032
Sonora,2017-01-01,3.58821
Sonora,2017-02-01,3.58821
Sonora,2017-03-01,3.58821
Sonora,2017-10-01,3.61636
Sonora,2017-11-01,3.61636
Sonora,2017-12-01,3.61636
Sonora,2017-04-01,3.79298
Sonora,2017-05-01,3.79298
Sonora,2017-06-01,3.79298
Sonora,2017-07-01,4.04668
Sonora,2017-08-01,4.04668
Sonora,2017-09-01,4.04668
Sonora,2018-01-01,3.26058
Sonora,2018-02-01,3.26058
Sonora,2018-03-01,3.26058
Sonora,2018-04-01,3.64035
Sonora,2018-05-01,3.64035
Sonora,2018-06-01,3.64035
Sonora,2018-10-01,3.66419
Sonora,2018-11-01,3.66419
Sonora,2018-12-01,3.66419
Sonora,2018-07-01,4.23094
Sonora,2018-08-01,4.23094
Sonora,2018-09-01,4.23094
Sonora,2019-10-01,3.78906
Sonora,2019-11-01,3.78906
Sonora,2019-12-01,3.78906
Sonora,2019-04-01,4.16152
Sonora,2019-05-01,4.16152
Sonora,2019-06-01,4.16152
Sonora,2019-01-01,4.25036
Sonora,2019-02-01,4.25036
Sonora,2019-03-01,4.25036
Sonora,2019-07-01,4.94885
Sonora,2019-08-01,4.94885
Sonora,2019-09-01,4.94885
Sonora,2020-01-01,4.37054
Sonora,2020-02-01,4.37054
Sonora,2020-03-01,4.37054
Sonora,2020-10-01,4.94429
Sonora,2020-11-01,4.94429
Sonora,2020-12-01,4.94429
Sonora,2020-07-01,6.6878
Sonora,2020-08-01,6.6878
Sonora,2020-09-01,6.6878
Sonora,2020-04-01,NA
Sonora,2020-05-01,NA
Sonora,2020-06-01,NA
Sonora,2021-04-01,2.93254
Sonora,2021-05-01,2.93254
Sonora,2021-06-01,2.93254
Sonora,2021-10-01,3.60543
Sonora,2021-11-01,3.60543
Sonora,2021-12-01,3.60543
Sonora,2021-07-01,4.35038
Sonora,2021-08-01,4.35038
Sonora,2021-09-01,4.35038
Sonora,2021-01-01,4.44533
Sonora,2021-02-01,4.44533
Sonora,2021-03-01,4.44533
Sonora,2022-10-01,2.54785
Sonora,2022-11-01,2.54785
Sonora,2022-12-01,2.54785
Sonora,2022-01-01,2.85697
Sonora,2022-02-01,2.85697
Sonora,2022-03-01,2.85697
Sonora,2022-04-01,3.06692
Sonora,2022-05-01,3.06692
Sonora,2022-06-01,3.06692
Sonora,2022-07-01,3.81534
Sonora,2022-08-01,3.81534
Sonora,2022-09-01,3.81534
Sonora,2023-04-01,2.5887
Sonora,2023-05-01,2.5887
Sonora,2023-06-01,2.5887
Sonora,2023-10-01,2.82164
Sonora,2023-11-01,2.82164
Sonora,2023-12-01,2.82164
Sonora,2023-01-01,2.86233
Sonora,2023-02-01,2.86233
Sonora,2023-03-01,2.86233
Sonora,2023-07-01,2.93751
Sonora,2023-08-01,2.93751
Sonora,2023-09-01,2.93751
Tabasco,2017-01-01,6.8383
Tabasco,2017-02-01,6.8383
Tabasco,2017-03-01,6.8383
Tabasco,2017-07-01,6.89211
Tabasco,2017-08-01,6.89211
Tabasco,2017-09-01,6.89211
Tabasco,2017-10-01,6.96286
Tabasco,2017-11-01,6.96286
Tabasco,2017-12-01,6.96286
Tabasco,2017-04-01,7.2893
Tabasco,2017-05-01,7.2893
Tabasco,2017-06-01,7.2893
Tabasco,2018-04-01,6.37258
Tabasco,2018-05-01,6.37258
Tabasco,2018-06-01,6.37258
Tabasco,2018-07-01,7.13018
Tabasco,2018-08-01,7.13018
Tabasco,2018-09-01,7.13018
Tabasco,2018-01-01,7.59423
Tabasco,2018-02-01,7.59423
Tabasco,2018-03-01,7.59423
Tabasco,2018-10-01,7.83328
Tabasco,2018-11-01,7.83328
Tabasco,2018-12-01,7.83328
Tabasco,2019-10-01,6.37283
Tabasco,2019-11-01,6.37283
Tabasco,2019-12-01,6.37283
Tabasco,2019-07-01,7.1721
Tabasco,2019-08-01,7.1721
Tabasco,2019-09-01,7.1721
Tabasco,2019-04-01,7.24434
Tabasco,2019-05-01,7.24434
Tabasco,2019-06-01,7.24434
Tabasco,2019-01-01,7.51282
Tabasco,2019-02-01,7.51282
Tabasco,2019-03-01,7.51282
Tabasco,2020-01-01,5.26961
Tabasco,2020-02-01,5.26961
Tabasco,2020-03-01,5.26961
Tabasco,2020-07-01,7.45122
Tabasco,2020-08-01,7.45122
Tabasco,2020-09-01,7.45122
Tabasco,2020-10-01,7.96063
Tabasco,2020-11-01,7.96063
Tabasco,2020-12-01,7.96063
Tabasco,2020-04-01,NA
Tabasco,2020-05-01,NA
Tabasco,2020-06-01,NA
Tabasco,2021-10-01,5.1022
Tabasco,2021-11-01,5.1022
Tabasco,2021-12-01,5.1022
Tabasco,2021-04-01,5.85328
Tabasco,2021-05-01,5.85328
Tabasco,2021-06-01,5.85328
Tabasco,2021-01-01,6.01589
Tabasco,2021-02-01,6.01589
Tabasco,2021-03-01,6.01589
Tabasco,2021-07-01,6.31326
Tabasco,2021-08-01,6.31326
Tabasco,2021-09-01,6.31326
Tabasco,2022-10-01,4.18142
Tabasco,2022-11-01,4.18142
Tabasco,2022-12-01,4.18142
Tabasco,2022-01-01,4.7906
Tabasco,2022-02-01,4.7906
Tabasco,2022-03-01,4.7906
Tabasco,2022-07-01,5.25536
Tabasco,2022-08-01,5.25536
Tabasco,2022-09-01,5.25536
Tabasco,2022-04-01,5.67372
Tabasco,2022-05-01,5.67372
Tabasco,2022-06-01,5.67372
Tabasco,2023-01-01,3.82907
Tabasco,2023-02-01,3.82907
Tabasco,2023-03-01,3.82907
Tabasco,2023-10-01,3.84846
